x,y
-7.8247714,-1.217083
-8.299992,-1.4654161
-7.903561,-0.4812161
-9.913353,0.14907667
-9.875305,0.59622335
-8.713406,0.25927332
-7.478013,-1.5365008
-8.352604,-1.4566561
-9.925926,0.29909226
-8.436862,-1.7082539
-9.920258,-1.251826
-6.9221487,1.0050029
-7.653094,-0.90485173
-8.251038,1.0253707
-9.396087,0.46165895
-6.5602345,0.7729923
-9.915516,-0.74253047
-8.962,1.094445
-9.339305,0.41259822
-7.5193567,1.7353699
-8.389346,0.79970735
-8.286543,-1.2383103
-7.5773354,-0.11963974
-8.852968,1.913812
-6.0088005,1.7245501
-7.129635,3.9843924
-8.359952,2.840366
-8.3377905,5.583442
-7.029568,5.7894645
-6.253687,4.2150517
-6.5423975,5.377976
-7.5032425,2.1690388
-7.384026,2.7155066
-8.107194,2.900281
-9.433146,5.387865
-9.424362,5.147461
-8.626842,5.278539
-9.062038,4.761953
-8.623918,4.8946776
-7.7991066,3.4858234
-8.160012,5.3843174
-8.032924,5.427877
-6.441721,2.4652736
-9.988492,2.3012981
-7.6956463,5.4212976
-9.8745575,5.4175105
-8.980429,2.7605393
-9.746268,3.4325027
-8.79342,3.4201026
-7.690348,2.7334118
-8.927888,5.3926783
-6.405382,5.9193897
-7.771653,3.7259042
-7.0513563,5.764906
-6.233573,3.1051874
-7.897023,2.3710604
-9.805186,3.1526093
-8.774667,4.715085
-6.676645,5.192889
-8.137539,3.355567
-8.791292,3.8135552
-9.194525,4.676887
-7.001152,5.457548
-7.7512274,3.569848
-9.884554,4.823987
-6.2724648,3.5754485
-8.875488,2.73342
-8.01865,2.298409
-8.530773,3.256339
-6.893262,4.6839814
-7.770737,5.798209
-7.080405,3.427526
-7.234147,2.87004
-9.595821,3.0909405
-7.8715096,5.6226716
-6.415276,3.3580172
-6.844366,2.7533731
-6.7239676,3.574825
-7.1814947,3.500567
-7.665273,4.5543976
-7.8247714,2.782917
-8.299992,2.534584
-7.903561,3.5187838
-9.913353,4.1490765
-9.875305,4.5962234
-8.713406,4.2592735
-7.478013,2.463499
-8.352604,2.543344
-9.925926,4.2990923
-8.436862,2.2917461
-9.920258,2.748174
-6.9221487,5.005003
-7.653094,3.0951483
-8.251038,5.0253706
-9.396087,4.461659
-6.5602345,4.772992
-9.915516,3.2574697
-8.962,5.094445
-9.339305,4.412598
-7.5193567,5.7353697
-8.389346,4.7997074
-8.286543,2.7616897
-7.5773354,3.8803604
-8.852968,5.913812
-6.0088005,5.7245502
-7.129635,7.984392
-8.359952,6.840366
-8.3377905,9.583443
-7.029568,9.789465
-6.253687,8.215052
-6.5423975,9.377975
-7.5032425,6.169039
-7.384026,6.7155066
-8.107194,6.900281
-9.433146,9.387865
-9.424362,9.147461
-8.626842,9.278539
-9.062038,8.761953
-8.623918,8.894677
-7.7991066,7.4858236
-8.160012,9.384317
-8.032924,9.427877
-6.441721,6.465274
-9.988492,6.301298
-7.6956463,9.421297
-9.8745575,9.41751
-8.980429,6.760539
-9.746268,7.4325027
-8.79342,7.4201026
-7.690348,6.733412
-8.927888,9.392678
-6.405382,9.91939
-7.771653,7.725904
-7.0513563,9.764906
-6.233573,7.1051874
-7.897023,6.3710604
-9.805186,7.1526093
-8.774667,8.715085
-6.676645,9.192889
-8.137539,7.355567
-8.791292,7.8135552
-9.194525,8.676887
-7.001152,9.457548
-7.7512274,7.569848
-9.884554,8.823987
-6.2724648,7.5754485
-8.875488,6.73342
-8.01865,6.298409
-8.530773,7.256339
-6.893262,8.683981
-7.770737,9.798209
-7.080405,7.427526
-7.234147,6.87004
-9.595821,7.0909405
-7.8715096,9.622671
-6.415276,7.358017
-6.844366,6.753373
-6.7239676,7.5748253
-7.1814947,7.500567
-7.665273,8.554398
-7.8247714,6.782917
-8.299992,6.534584
-7.903561,7.518784
-9.913353,8.149076
-9.875305,8.596224
-8.713406,8.259274
-7.478013,6.463499
-8.352604,6.543344
-9.925926,8.299092
-8.436862,6.291746
-9.920258,6.7481737
-6.9221487,9.005003
-7.653094,7.095148
-8.251038,9.025371
-9.396087,8.4616585
-6.5602345,8.772992
-9.915516,7.2574697
-8.962,9.094445
-9.339305,8.412599
-7.5193567,9.73537
-8.389346,8.799707
-8.286543,6.7616897
-7.5773354,7.88036
-8.852968,9.913812
-6.0088005,9.72455
-3.1296349,-8.015608
-4.3599515,-9.159634
-4.337791,-6.416558
-3.0295682,-6.2105355
-2.2536871,-7.7849483
-2.5423977,-6.622024
-3.5032427,-9.830961
-3.3840258,-9.284493
-4.1071935,-9.099719
-5.4331465,-6.612135
-5.424362,-6.852539
-4.6268415,-6.721461
-5.0620384,-7.238047
-4.623918,-7.1053224
-3.7991066,-8.514176
-4.1600127,-6.6156826
-4.032923,-6.572123
-2.4417212,-9.534726
-5.988492,-9.698702
-3.6956463,-6.5787024
-5.8745575,-6.5824895
-4.980428,-9.239461
-5.746268,-8.567497
-4.79342,-8.579897
-3.6903481,-9.266588
-4.927888,-6.6073217
-2.4053822,-6.0806103
-3.7716532,-8.274096
-3.051356,-6.235094
-2.2335732,-8.894813
-3.897023,-9.62894
-5.8051867,-8.84739
-4.774667,-7.284915
-2.6766448,-6.807111
-4.1375384,-8.644433
-4.791292,-8.186444
-5.194525,-7.323113
-3.0011518,-6.542452
-3.7512271,-8.430152
-5.884554,-7.176013
-2.2724648,-8.424551
-4.8754888,-9.26658
-4.0186505,-9.7015915
-4.530773,-8.743661
-2.893262,-7.3160186
-3.770737,-6.201791
-3.0804052,-8.5724745
-3.234147,-9.12996
-5.5958214,-8.90906
-3.8715098,-6.3773284
-2.415276,-8.641983
-2.844366,-9.246627
-2.7239676,-8.425175
-3.1814947,-8.499433
-3.6652732,-7.4456024
-3.8247716,-9.217083
-4.2999916,-9.465416
-3.9035614,-8.481216
-5.9133534,-7.8509235
-5.875305,-7.4037766
-4.713406,-7.7407265
-3.4780133,-9.536501
-4.3526034,-9.456656
-5.9259257,-7.7009077
-4.4368615,-9.708254
-5.9202576,-9.251826
-2.9221485,-6.994997
-3.6530938,-8.904852
-4.2510376,-6.9746294
-5.3960867,-7.538341
-2.5602345,-7.227008
-5.915516,-8.742531
-4.9619994,-6.905555
-5.339305,-7.587402
-3.5193567,-6.2646303
-4.3893466,-7.2002926
-4.286543,-9.23831
-3.5773354,-8.119639
-4.8529687,-6.086188
-2.0088003,-6.2754498
-3.1296349,-4.015608
-4.3599515,-5.159634
-4.337791,-2.4165578
-3.0295682,-2.2105355
-2.2536871,-3.7849483
-2.5423977,-2.622024
-3.5032427,-5.830961
-3.3840258,-5.2844934
-4.1071935,-5.099719
-5.4331465,-2.6121352
-5.424362,-2.852539
-4.6268415,-2.7214608
-5.0620384,-3.238047
-4.623918,-3.1053224
-3.7991066,-4.5141764
-4.1600127,-2.6156824
-4.032923,-2.572123
-2.4417212,-5.534726
-5.988492,-5.698702
-3.6956463,-2.5787024
-5.8745575,-2.5824895
-4.980428,-5.239461
-5.746268,-4.5674973
-4.79342,-4.5798974
-3.6903481,-5.266588
-4.927888,-2.6073217
-2.4053822,-2.0806105
-3.7716532,-4.274096
-3.051356,-2.235094
-2.2335732,-4.8948126
-3.897023,-5.6289396
-5.8051867,-4.8473907
-4.774667,-3.284915
-2.6766448,-2.8071108
-4.1375384,-4.644433
-4.791292,-4.1864448
-5.194525,-3.323113
-3.0011518,-2.5424516
-3.7512271,-4.430152
-5.884554,-3.176013
-2.2724648,-4.4245515
-4.8754888,-5.26658
-4.0186505,-5.701591
-4.530773,-4.743661
-2.893262,-3.3160186
-3.770737,-2.2017908
-3.0804052,-4.572474
-3.234147,-5.12996
-5.5958214,-4.9090595
-3.8715098,-2.3773284
-2.415276,-4.641983
-2.844366,-5.246627
-2.7239676,-4.4251747
-3.1814947,-4.499433
-3.6652732,-3.4456027
-3.8247716,-5.217083
-4.2999916,-5.465416
-3.9035614,-4.481216
-5.9133534,-3.8509233
-5.875305,-3.4037766
-4.713406,-3.7407267
-3.4780133,-5.536501
-4.3526034,-5.456656
-5.9259257,-3.7009077
-4.4368615,-5.708254
-5.9202576,-5.2518263
-2.9221485,-2.994997
-3.6530938,-4.904852
-4.2510376,-2.9746294
-5.3960867,-3.538341
-2.5602345,-3.2270076
-5.915516,-4.7425303
-4.9619994,-2.905555
-5.339305,-3.5874019
-3.5193567,-2.26463
-4.3893466,-3.2002926
-4.286543,-5.2383103
-3.5773354,-4.11964
-4.8529687,-2.0861878
-2.0088003,-2.2754498
-3.1296349,-0.015607697
-4.3599515,-1.1596341
-4.337791,1.5834423
-3.0295682,1.7894646
-2.2536871,0.21505159
-2.5423977,1.377976
-3.5032427,-1.8309611
-3.3840258,-1.2844936
-4.1071935,-1.0997189
-5.4331465,1.3878648
-5.424362,1.147461
-4.6268415,1.2785391
-5.0620384,0.76195306
-4.623918,0.8946776
-3.7991066,-0.5141766
-4.1600127,1.3843176
-4.032923,1.4278771
-2.4417212,-1.5347264
-5.988492,-1.6987017
-3.6956463,1.4212974
-5.8745575,1.4175104
-4.980428,-1.2394607
-5.746268,-0.56749725
-4.79342,-0.5798974
-3.6903481,-1.2665881
-4.927888,1.3926784
-2.4053822,1.9193895
-3.7716532,-0.27409583
-3.051356,1.7649059
-2.2335732,-0.89481246
-3.897023,-1.6289396
-5.8051867,-0.84739053
-4.774667,0.71508497
-2.6766448,1.1928892
-4.1375384,-0.64443296
-4.791292,-0.18644473
-5.194525,0.676887
-3.0011518,1.4575484
-3.7512271,-0.43015185
-5.884554,0.823987
-2.2724648,-0.4245514
-4.8754888,-1.26658
-4.0186505,-1.701591
-4.530773,-0.74366105
-2.893262,0.6839814
-3.770737,1.7982091
-3.0804052,-0.57247406
-3.234147,-1.1299602
-5.5958214,-0.90905964
-3.8715098,1.6226715
-2.415276,-0.6419828
-2.844366,-1.246627
-2.7239676,-0.42517495
-3.1814947,-0.49943298
-3.6652732,0.5543974
-3.8247716,-1.217083
-4.2999916,-1.4654161
-3.9035614,-0.4812161
-5.9133534,0.14907667
-5.875305,0.59622335
-4.713406,0.25927332
-3.4780133,-1.5365008
-4.3526034,-1.4566561
-5.9259257,0.29909226
-4.4368615,-1.7082539
-5.9202576,-1.251826
-2.9221485,1.0050029
-3.6530938,-0.90485173
-4.2510376,1.0253707
-5.3960867,0.46165895
-2.5602345,0.7729923
-5.915516,-0.74253047
-4.9619994,1.094445
-5.339305,0.41259822
-3.5193567,1.7353699
-4.3893466,0.79970735
-4.286543,-1.2383103
-3.5773354,-0.11963974
-4.8529687,1.913812
-2.0088003,1.7245501
-3.1296349,3.9843924
-4.3599515,2.840366
-4.337791,5.583442
-3.0295682,5.7894645
-2.2536871,4.2150517
-2.5423977,5.377976
-3.5032427,2.1690388
-3.3840258,2.7155066
-4.1071935,2.900281
-5.4331465,5.387865
-5.424362,5.147461
-4.6268415,5.278539
-5.0620384,4.761953
-4.623918,4.8946776
-3.7991066,3.4858234
-4.1600127,5.3843174
-4.032923,5.427877
-2.4417212,2.4652736
-5.988492,2.3012981
-3.6956463,5.4212976
-5.8745575,5.4175105
-4.980428,2.7605393
-5.746268,3.4325027
-4.79342,3.4201026
-3.6903481,2.7334118
-4.927888,5.3926783
-2.4053822,5.9193897
-3.7716532,3.7259042
-3.051356,5.764906
-2.2335732,3.1051874
-3.897023,2.3710604
-5.8051867,3.1526093
-4.774667,4.715085
-2.6766448,5.192889
-4.1375384,3.355567
-4.791292,3.8135552
-5.194525,4.676887
-3.0011518,5.457548
-3.7512271,3.569848
-5.884554,4.823987
-2.2724648,3.5754485
-4.8754888,2.73342
-4.0186505,2.298409
-4.530773,3.256339
-2.893262,4.6839814
-3.770737,5.798209
-3.0804052,3.427526
-3.234147,2.87004
-5.5958214,3.0909405
-3.8715098,5.6226716
-2.415276,3.3580172
-2.844366,2.7533731
-2.7239676,3.574825
-3.1814947,3.500567
-3.6652732,4.5543976
-3.8247716,2.782917
-4.2999916,2.534584
-3.9035614,3.5187838
-5.9133534,4.1490765
-5.875305,4.5962234
-4.713406,4.2592735
-3.4780133,2.463499
-4.3526034,2.543344
-5.9259257,4.2990923
-4.4368615,2.2917461
-5.9202576,2.748174
-2.9221485,5.005003
-3.6530938,3.0951483
-4.2510376,5.0253706
-5.3960867,4.461659
-2.5602345,4.772992
-5.915516,3.2574697
-4.9619994,5.094445
-5.339305,4.412598
-3.5193567,5.7353697
-4.3893466,4.7997074
-4.286543,2.7616897
-3.5773354,3.8803604
-4.8529687,5.913812
-2.0088003,5.7245502
-3.1296349,7.984392
-4.3599515,6.840366
-4.337791,9.583443
-3.0295682,9.789465
-2.2536871,8.215052
-2.5423977,9.377975
-3.5032427,6.169039
-3.3840258,6.7155066
-4.1071935,6.900281
-5.4331465,9.387865
-5.424362,9.147461
-4.6268415,9.278539
-5.0620384,8.761953
-4.623918,8.894677
-3.7991066,7.4858236
-4.1600127,9.384317
-4.032923,9.427877
-2.4417212,6.465274
-5.988492,6.301298
-3.6956463,9.421297
-5.8745575,9.41751
-4.980428,6.760539
-5.746268,7.4325027
-4.79342,7.4201026
-3.6903481,6.733412
-4.927888,9.392678
-2.4053822,9.91939
-3.7716532,7.725904
-3.051356,9.764906
-2.2335732,7.1051874
-3.897023,6.3710604
-5.8051867,7.1526093
-4.774667,8.715085
-2.6766448,9.192889
-4.1375384,7.355567
-4.791292,7.8135552
-5.194525,8.676887
-3.0011518,9.457548
-3.7512271,7.569848
-5.884554,8.823987
-2.2724648,7.5754485
-4.8754888,6.73342
-4.0186505,6.298409
-4.530773,7.256339
-2.893262,8.683981
-3.770737,9.798209
-3.0804052,7.427526
-3.234147,6.87004
-5.5958214,7.0909405
-3.8715098,9.622671
-2.415276,7.358017
-2.844366,6.753373
-2.7239676,7.5748253
-3.1814947,7.500567
-3.6652732,8.554398
-3.8247716,6.782917
-4.2999916,6.534584
-3.9035614,7.518784
-5.9133534,8.149076
-5.875305,8.596224
-4.713406,8.259274
-3.4780133,6.463499
-4.3526034,6.543344
-5.9259257,8.299092
-4.4368615,6.291746
-5.9202576,6.7481737
-2.9221485,9.005003
-3.6530938,7.095148
-4.2510376,9.025371
-5.3960867,8.4616585
-2.5602345,8.772992
-5.915516,7.2574697
-4.9619994,9.094445
-5.339305,8.412599
-3.5193567,9.73537
-4.3893466,8.799707
-4.286543,6.7616897
-3.5773354,7.88036
-4.8529687,9.913812
-2.0088003,9.72455
0.8703651,-8.015608
-0.3599517,-9.159634
-0.33779085,-6.416558
0.9704319,-6.2105355
1.7463129,-7.7849483
1.4576023,-6.622024
0.49675733,-9.830961
0.6159741,-9.284493
-0.10719352,-9.099719
-1.4331464,-6.612135
-1.424362,-6.852539
-0.62684155,-6.721461
-1.0620387,-7.238047
-0.6239179,-7.1053224
0.20089333,-8.514176
-0.16001254,-6.6156826
-0.0329234,-6.572123
1.5582788,-9.534726
-1.9884918,-9.698702
0.3043536,-6.5787024
-1.8745573,-6.5824895
-0.98042834,-9.239461
-1.7462679,-8.567497
-0.7934199,-8.579897
0.30965194,-9.266588
-0.9278879,-6.6073217
1.5946177,-6.0806103
0.2283469,-8.274096
0.94864386,-6.235094
1.7664268,-8.894813
0.102976985,-9.62894
-1.8051866,-8.84739
-0.774667,-7.284915
1.3233553,-6.807111
-0.13753863,-8.644433
-0.79129237,-8.186444
-1.1945246,-7.323113
0.9988482,-6.542452
0.24877284,-8.430152
-1.8845539,-7.176013
1.7275351,-8.424551
-0.87548876,-9.26658
-0.018650407,-9.7015915
-0.5307731,-8.743661
1.1067381,-7.3160186
0.22926302,-6.201791
0.91959476,-8.5724745
0.76585287,-9.12996
-1.5958211,-8.90906
0.12849025,-6.3773284
1.5847238,-8.641983
1.1556338,-9.246627
1.2760324,-8.425175
0.81850517,-8.499433
0.33472693,-7.4456024
0.17522837,-9.217083
-0.2999914,-9.465416
0.09643868,-8.481216
-1.9133533,-7.8509235
-1.8753052,-7.4037766
-0.71340597,-7.7407265
0.5219867,-9.536501
-0.35260358,-9.456656
-1.9259259,-7.7009077
-0.4368617,-9.708254
-1.9202578,-9.251826
1.0778515,-6.994997
0.34690624,-8.904852
-0.2510374,-6.9746294
-1.3960867,-7.538341
1.4397653,-7.227008
-1.915516,-8.742531
-0.9619995,-6.905555
-1.3393047,-7.587402
0.48064315,-6.2646303
-0.38934642,-7.2002926
-0.28654283,-9.23831
0.42266458,-8.119639
-0.8529686,-6.086188
1.9911997,-6.2754498
0.8703651,-4.015608
-0.3599517,-5.159634
-0.33779085,-2.4165578
0.9704319,-2.2105355
1.7463129,-3.7849483
1.4576023,-2.622024
0.49675733,-5.830961
0.6159741,-5.2844934
-0.10719352,-5.099719
-1.4331464,-2.6121352
-1.424362,-2.852539
-0.62684155,-2.7214608
-1.0620387,-3.238047
-0.6239179,-3.1053224
0.20089333,-4.5141764
-0.16001254,-2.6156824
-0.0329234,-2.572123
1.5582788,-5.534726
-1.9884918,-5.698702
0.3043536,-2.5787024
-1.8745573,-2.5824895
-0.98042834,-5.239461
-1.7462679,-4.5674973
-0.7934199,-4.5798974
0.30965194,-5.266588
-0.9278879,-2.6073217
1.5946177,-2.0806105
0.2283469,-4.274096
0.94864386,-2.235094
1.7664268,-4.8948126
0.102976985,-5.6289396
-1.8051866,-4.8473907
-0.774667,-3.284915
1.3233553,-2.8071108
-0.13753863,-4.644433
-0.79129237,-4.1864448
-1.1945246,-3.323113
0.9988482,-2.5424516
0.24877284,-4.430152
-1.8845539,-3.176013
1.7275351,-4.4245515
-0.87548876,-5.26658
-0.018650407,-5.701591
-0.5307731,-4.743661
1.1067381,-3.3160186
0.22926302,-2.2017908
0.91959476,-4.572474
0.76585287,-5.12996
-1.5958211,-4.9090595
0.12849025,-2.3773284
1.5847238,-4.641983
1.1556338,-5.246627
1.2760324,-4.4251747
0.81850517,-4.499433
0.33472693,-3.4456027
0.17522837,-5.217083
-0.2999914,-5.465416
0.09643868,-4.481216
-1.9133533,-3.8509233
-1.8753052,-3.4037766
-0.71340597,-3.7407267
0.5219867,-5.536501
-0.35260358,-5.456656
-1.9259259,-3.7009077
-0.4368617,-5.708254
-1.9202578,-5.2518263
1.0778515,-2.994997
0.34690624,-4.904852
-0.2510374,-2.9746294
-1.3960867,-3.538341
1.4397653,-3.2270076
-1.915516,-4.7425303
-0.9619995,-2.905555
-1.3393047,-3.5874019
0.48064315,-2.26463
-0.38934642,-3.2002926
-0.28654283,-5.2383103
0.42266458,-4.11964
-0.8529686,-2.0861878
1.9911997,-2.2754498
0.8703651,3.9843924
-0.3599517,2.840366
-0.33779085,5.583442
0.9704319,5.7894645
1.7463129,4.2150517
1.4576023,5.377976
0.49675733,2.1690388
0.6159741,2.7155066
-0.10719352,2.900281
-1.4331464,5.387865
-1.424362,5.147461
-0.62684155,5.278539
-1.0620387,4.761953
-0.6239179,4.8946776
0.20089333,3.4858234
-0.16001254,5.3843174
-0.0329234,5.427877
1.5582788,2.4652736
-1.9884918,2.3012981
0.3043536,5.4212976
-1.8745573,5.4175105
-0.98042834,2.7605393
-1.7462679,3.4325027
-0.7934199,3.4201026
0.30965194,2.7334118
-0.9278879,5.3926783
1.5946177,5.9193897
0.2283469,3.7259042
0.94864386,5.764906
1.7664268,3.1051874
0.102976985,2.3710604
-1.8051866,3.1526093
-0.774667,4.715085
1.3233553,5.192889
-0.13753863,3.355567
-0.79129237,3.8135552
-1.1945246,4.676887
0.9988482,5.457548
0.24877284,3.569848
-1.8845539,4.823987
1.7275351,3.5754485
-0.87548876,2.73342
-0.018650407,2.298409
-0.5307731,3.256339
1.1067381,4.6839814
0.22926302,5.798209
0.91959476,3.427526
0.76585287,2.87004
-1.5958211,3.0909405
0.12849025,5.6226716
1.5847238,3.3580172
1.1556338,2.7533731
1.2760324,3.574825
0.81850517,3.500567
0.33472693,4.5543976
0.17522837,2.782917
-0.2999914,2.534584
0.09643868,3.5187838
-1.9133533,4.1490765
-1.8753052,4.5962234
-0.71340597,4.2592735
0.5219867,2.463499
-0.35260358,2.543344
-1.9259259,4.2990923
-0.4368617,2.2917461
-1.9202578,2.748174
1.0778515,5.005003
0.34690624,3.0951483
-0.2510374,5.0253706
-1.3960867,4.461659
1.4397653,4.772992
-1.915516,3.2574697
-0.9619995,5.094445
-1.3393047,4.412598
0.48064315,5.7353697
-0.38934642,4.7997074
-0.28654283,2.7616897
0.42266458,3.8803604
-0.8529686,5.913812
1.9911997,5.7245502
