epoch,global_loss,test_loss
0,5.11608211261907,5.311616953681497
1,0.672370492189069,7.092424112207749
2,0.24075581857163195,6.219629147473504
3,0.2928348924146231,5.106698190464693
4,0.0858664074904436,5.383369235431447
5,0.12870506299589055,5.328232849345488
6,0.12790623345492275,5.565721455742331
7,0.15538595563842622,4.906001133077285
8,0.05661384587874636,5.170201343648574
9,0.09732481695140119,5.99260560204001
10,0.05788000099186908,6.283797881182502
11,0.09273359458681874,5.777782748727238
12,0.06391453881820927,5.45783940483542
13,0.06004432772869489,5.789029682383818
14,0.05204095838137554,5.7321561084074135
15,0.08712108806998592,5.564814820009119
16,0.04844020056630005,4.811726556104772
17,0.06442923475247385,5.55198335647583
18,0.05762805305480148,5.011572038426118
19,0.0546157445545741,5.008988745072308
20,0.07757887732263448,5.107597996206844
21,0.07419669993252334,5.105502128601074
22,0.06608276629251325,5.225418918273029
23,0.0729771887774184,5.000346814884859
24,0.05154028619543151,6.036644851460176
25,0.07702734108762628,4.838721962536082
26,0.047234959952236914,5.193390649907729
27,0.04983115377524313,4.806575943441952
28,0.03434816747962619,4.748586528441486
29,0.022957244265096665,5.330097745446598
30,0.04150887092850594,5.268688440322876
31,0.033718692674948314,5.171616385964787
32,0.030042399786297476,5.3754247637356025
33,0.04227509910341898,4.755280985551722
34,0.040384578786912664,4.378466634189381
35,0.02534967980252325,5.221531489316155
36,0.03432759103539278,5.214444440953872
37,0.03777698080050712,4.940809754764333
38,0.029657381134357,5.0775920363033515
39,0.04096078533400556,4.8872393299551575
40,0.030347666658009545,5.267923817915075
41,0.03717245814608612,5.252110593459186
42,0.031032159130589924,5.528807471780216
43,0.035932614740908544,5.46826452367446
44,0.029122208326060155,5.818819887497845
45,0.036042894232862936,4.728198037428014
46,0.029813844891443772,5.602667387794046
47,0.027694161798313466,5.099362850189209
48,0.0303163062237824,5.3568073581246765
49,0.06347950328772915,4.904939623440013
50,0.03428593779622455,5.022134219898897
51,0.03208451822354232,5.609608201419606
52,0.04553673518795139,4.987316426108865
53,0.025286286096958762,5.490470998427448
54,0.03836355792597228,4.554838222615859
55,0.024547107677114186,4.503777153351727
56,0.0607772275716104,4.71138913491193
57,0.03280145331083637,4.90883402263417
58,0.026064871381697798,5.26390619838939
59,0.033683274766416145,4.715373277664185
60,0.044832870931272875,4.5647172507117775
61,0.026309701523536608,4.231628740535063
62,0.0432403389806624,4.5495578681721405
63,0.030983366855394302,4.840464577955358
64,0.034151406704173,5.085706177879782
65,0.033750729716437014,4.97622220656451
66,0.029509068675741382,4.7023160878349755
67,0.024157577935862592,4.6895332897410675
68,0.0350341744275265,4.169537642422845
69,0.03193306557374367,4.345101959565106
70,0.021086153928943054,4.718729187460506
71,0.02702786189420478,5.057600764667287
72,0.025494775696565875,4.737885068444645
73,0.03704865941303933,4.5640903360703415
74,0.07868981290681551,4.242651013767018
75,0.028863991815902556,5.212734362658332
76,0.02384383425062447,4.388025760650635
77,0.02956588712957161,4.678350083968219
78,0.042228680620095785,4.771713649525362
79,0.028429502742029867,4.900530674878289
80,0.031896362340987916,4.571527256685145
81,0.03249125715628539,4.400445825913373
82,0.01508291194858053,4.75216830477995
83,0.029923557592620557,4.617661995046279
84,0.051188945264621366,4.348150730133057
85,0.026795285250027334,5.157109092263615
86,0.025331365017424987,4.8402744181015915
87,0.01780910610563517,4.839667446473065
88,0.024227552552415866,4.8168423877042885
89,0.028105584911900957,4.8807531525106995
90,0.021442992482781222,4.267172126209035
91,0.034373519543294956,4.199912954779232
92,0.020483012985546292,4.404791958191815
93,0.021752829640172423,4.666334601009593
94,0.035239478019054395,4.422729450113633
95,0.035423768872678556,4.272191482431748
96,0.037364223642825066,5.192125222262214
97,0.024280116376655194,4.414049723569085
98,0.021311196059781136,4.572444971869974
99,0.037860245836458896,4.1550719457514145
100,0.02460815981583143,4.801644142936258
101,0.03686556201310584,3.833669255761539
102,0.029988633709691577,4.481189349118401
103,0.025885079629634593,4.207984741996317
104,0.03458458976808352,4.392523877760944
105,0.02487660878751841,4.295592322069056
106,0.02661292717987295,4.033939543892355
