step,site_index,x,y,is_removed,x_max,x_min,y_max,y_min
0,0,-0.3690092248,-0.4301072312,0,7,-7,7,-7
0,1,-0.5188192819,-0.03174682075,0,7,-7,7,-7
0,2,-0.2485273291,-0.8927852793,0,7,-7,7,-7
0,3,0.1407128392,0.9399752132,0,7,-7,7,-7
0,4,0.03086841986,-0.1409629972,0,7,-7,7,-7
0,5,-0.1836688859,-0.6997054627,0,7,-7,7,-7
0,6,0.1732749273,0.263335495,0,7,-7,7,-7
0,7,0.2277854861,-0.1772648167,0,7,-7,7,-7
0,8,-0.7858284378,0.7432327248,0,7,-7,7,-7
0,9,-0.4714035609,0.2431971152,0,7,-7,7,-7
0,10,-0.3690092248,1.569892769,0,7,-7,7,-7
0,11,-0.5188192819,1.968253179,0,7,-7,7,-7
0,12,-0.2485273291,1.107214721,0,7,-7,7,-7
0,13,0.1407128392,2.939975213,0,7,-7,7,-7
0,14,0.03086841986,1.859037003,0,7,-7,7,-7
0,15,-0.1836688859,1.300294537,0,7,-7,7,-7
0,16,0.1732749273,2.263335495,0,7,-7,7,-7
0,17,0.2277854861,1.822735183,0,7,-7,7,-7
0,18,-0.7858284378,2.743232725,0,7,-7,7,-7
0,19,-0.4714035609,2.243197115,0,7,-7,7,-7
0,20,-0.3690092248,3.569892769,0,7,-7,7,-7
0,21,-0.5188192819,3.968253179,0,7,-7,7,-7
0,22,-0.2485273291,3.107214721,0,7,-7,7,-7
0,23,0.1407128392,4.939975213,0,7,-7,7,-7
0,24,0.03086841986,3.859037003,0,7,-7,7,-7
0,25,-0.1836688859,3.300294537,0,7,-7,7,-7
0,26,0.1732749273,4.263335495,0,7,-7,7,-7
0,27,0.2277854861,3.822735183,0,7,-7,7,-7
0,28,-0.7858284378,4.743232725,0,7,-7,7,-7
0,29,-0.4714035609,4.243197115,0,7,-7,7,-7
0,30,1.630990775,-4.430107231,0,7,-7,7,-7
0,31,1.481180718,-4.031746821,0,7,-7,7,-7
0,32,1.751472671,-4.892785279,0,7,-7,7,-7
0,33,2.140712839,-3.060024787,0,7,-7,7,-7
0,34,2.03086842,-4.140962997,0,7,-7,7,-7
0,35,1.816331114,-4.699705463,0,7,-7,7,-7
0,36,2.173274927,-3.736664505,0,7,-7,7,-7
0,37,2.227785486,-4.177264817,0,7,-7,7,-7
0,38,1.214171562,-3.256767275,0,7,-7,7,-7
0,39,1.528596439,-3.756802885,0,7,-7,7,-7
0,40,1.630990775,-2.430107231,0,7,-7,7,-7
0,41,1.481180718,-2.031746821,0,7,-7,7,-7
0,42,1.751472671,-2.892785279,0,7,-7,7,-7
0,43,2.140712839,-1.060024787,0,7,-7,7,-7
0,44,2.03086842,-2.140962997,0,7,-7,7,-7
0,45,1.816331114,-2.699705463,0,7,-7,7,-7
0,46,2.173274927,-1.736664505,0,7,-7,7,-7
0,47,2.227785486,-2.177264817,0,7,-7,7,-7
0,48,1.214171562,-1.256767275,0,7,-7,7,-7
0,49,1.528596439,-1.756802885,0,7,-7,7,-7
0,50,1.630990775,-0.4301072312,0,7,-7,7,-7
0,51,1.481180718,-0.03174682075,0,7,-7,7,-7
0,52,1.751472671,-0.8927852793,0,7,-7,7,-7
0,53,2.140712839,0.9399752132,0,7,-7,7,-7
0,54,2.03086842,-0.1409629972,0,7,-7,7,-7
0,55,1.816331114,-0.6997054627,0,7,-7,7,-7
0,56,2.173274927,0.263335495,0,7,-7,7,-7
0,57,2.227785486,-0.1772648167,0,7,-7,7,-7
0,58,1.214171562,0.7432327248,0,7,-7,7,-7
0,59,1.528596439,0.2431971152,0,7,-7,7,-7
0,60,1.630990775,1.569892769,0,7,-7,7,-7
0,61,1.481180718,1.968253179,0,7,-7,7,-7
0,62,1.751472671,1.107214721,0,7,-7,7,-7
0,63,2.140712839,2.939975213,0,7,-7,7,-7
0,64,2.03086842,1.859037003,0,7,-7,7,-7
0,65,1.816331114,1.300294537,0,7,-7,7,-7
0,66,2.173274927,2.263335495,0,7,-7,7,-7
0,67,2.227785486,1.822735183,0,7,-7,7,-7
0,68,1.214171562,2.743232725,0,7,-7,7,-7
0,69,1.528596439,2.243197115,0,7,-7,7,-7
0,70,1.630990775,3.569892769,0,7,-7,7,-7
0,71,1.481180718,3.968253179,0,7,-7,7,-7
0,72,1.751472671,3.107214721,0,7,-7,7,-7
0,73,2.140712839,4.939975213,0,7,-7,7,-7
0,74,2.03086842,3.859037003,0,7,-7,7,-7
0,75,1.816331114,3.300294537,0,7,-7,7,-7
0,76,2.173274927,4.263335495,0,7,-7,7,-7
0,77,2.227785486,3.822735183,0,7,-7,7,-7
0,78,1.214171562,4.743232725,0,7,-7,7,-7
0,79,1.528596439,4.243197115,0,7,-7,7,-7
0,80,3.630990775,-4.430107231,0,7,-7,7,-7
0,81,3.481180718,-4.031746821,0,7,-7,7,-7
0,82,3.751472671,-4.892785279,0,7,-7,7,-7
0,83,4.140712839,-3.060024787,0,7,-7,7,-7
0,84,4.03086842,-4.140962997,0,7,-7,7,-7
0,85,3.816331114,-4.699705463,0,7,-7,7,-7
0,86,4.173274927,-3.736664505,0,7,-7,7,-7
0,87,4.227785486,-4.177264817,0,7,-7,7,-7
0,88,3.214171562,-3.256767275,0,7,-7,7,-7
0,89,3.528596439,-3.756802885,0,7,-7,7,-7
0,90,3.630990775,-2.430107231,0,7,-7,7,-7
0,91,3.481180718,-2.031746821,0,7,-7,7,-7
0,92,3.751472671,-2.892785279,0,7,-7,7,-7
0,93,4.140712839,-1.060024787,0,7,-7,7,-7
0,94,4.03086842,-2.140962997,0,7,-7,7,-7
0,95,3.816331114,-2.699705463,0,7,-7,7,-7
0,96,4.173274927,-1.736664505,0,7,-7,7,-7
0,97,4.227785486,-2.177264817,0,7,-7,7,-7
0,98,3.214171562,-1.256767275,0,7,-7,7,-7
0,99,3.528596439,-1.756802885,0,7,-7,7,-7
0,100,3.630990775,-0.4301072312,0,7,-7,7,-7
0,101,3.481180718,-0.03174682075,0,7,-7,7,-7
0,102,3.751472671,-0.8927852793,0,7,-7,7,-7
0,103,4.140712839,0.9399752132,0,7,-7,7,-7
0,104,4.03086842,-0.1409629972,0,7,-7,7,-7
