step,site_index,x,y,is_removed,x_max,x_min,y_max,y_min
0,0,-0.5400509861,0.7396347664,0,7,-7,7,-7
0,1,0.1093782284,0.1552160741,0,7,-7,7,-7
0,2,0.9881706768,0.190694408,0,7,-7,7,-7
0,3,0.6000089474,0.6376672222,0,7,-7,7,-7
0,4,0.2597177153,0.006971932647,0,7,-7,7,-7
0,5,0.4919816796,0.6312036973,0,7,-7,7,-7
0,6,0.9913580281,0.01590826394,0,7,-7,7,-7
0,7,0.3981114018,-0.5258449668,0,7,-7,7,-7
0,8,-0.210692664,0.7395834572,0,7,-7,7,-7
0,9,-0.5283461091,-0.4163969086,0,7,-7,7,-7
0,10,-0.5400509861,2.739634766,0,7,-7,7,-7
0,11,0.1093782284,2.155216074,0,7,-7,7,-7
0,12,0.9881706768,2.190694408,0,7,-7,7,-7
0,13,0.6000089474,2.637667222,0,7,-7,7,-7
0,14,0.2597177153,2.006971933,0,7,-7,7,-7
0,15,0.4919816796,2.631203697,0,7,-7,7,-7
0,16,0.9913580281,2.015908264,0,7,-7,7,-7
0,17,0.3981114018,1.474155033,0,7,-7,7,-7
0,18,-0.210692664,2.739583457,0,7,-7,7,-7
0,19,-0.5283461091,1.583603091,0,7,-7,7,-7
0,20,-0.5400509861,4.739634766,0,7,-7,7,-7
0,21,0.1093782284,4.155216074,0,7,-7,7,-7
0,22,0.9881706768,4.190694408,0,7,-7,7,-7
0,23,0.6000089474,4.637667222,0,7,-7,7,-7
0,24,0.2597177153,4.006971933,0,7,-7,7,-7
0,25,0.4919816796,4.631203697,0,7,-7,7,-7
0,26,0.9913580281,4.015908264,0,7,-7,7,-7
0,27,0.3981114018,3.474155033,0,7,-7,7,-7
0,28,-0.210692664,4.739583457,0,7,-7,7,-7
0,29,-0.5283461091,3.583603091,0,7,-7,7,-7
0,30,1.459949014,-3.260365234,0,7,-7,7,-7
0,31,2.109378228,-3.844783926,0,7,-7,7,-7
0,32,2.988170677,-3.809305592,0,7,-7,7,-7
0,33,2.600008947,-3.362332778,0,7,-7,7,-7
0,34,2.259717715,-3.993028067,0,7,-7,7,-7
0,35,2.49198168,-3.368796303,0,7,-7,7,-7
0,36,2.991358028,-3.984091736,0,7,-7,7,-7
0,37,2.398111402,-4.525844967,0,7,-7,7,-7
0,38,1.789307336,-3.260416543,0,7,-7,7,-7
0,39,1.471653891,-4.416396909,0,7,-7,7,-7
0,40,1.459949014,-1.260365234,0,7,-7,7,-7
0,41,2.109378228,-1.844783926,0,7,-7,7,-7
0,42,2.988170677,-1.809305592,0,7,-7,7,-7
0,43,2.600008947,-1.362332778,0,7,-7,7,-7
0,44,2.259717715,-1.993028067,0,7,-7,7,-7
0,45,2.49198168,-1.368796303,0,7,-7,7,-7
0,46,2.991358028,-1.984091736,0,7,-7,7,-7
0,47,2.398111402,-2.525844967,0,7,-7,7,-7
0,48,1.789307336,-1.260416543,0,7,-7,7,-7
0,49,1.471653891,-2.416396909,0,7,-7,7,-7
0,50,1.459949014,0.7396347664,0,7,-7,7,-7
0,51,2.109378228,0.1552160741,0,7,-7,7,-7
0,52,2.988170677,0.190694408,0,7,-7,7,-7
0,53,2.600008947,0.6376672222,0,7,-7,7,-7
0,54,2.259717715,0.006971932647,0,7,-7,7,-7
0,55,2.49198168,0.6312036973,0,7,-7,7,-7
0,56,2.991358028,0.01590826394,0,7,-7,7,-7
0,57,2.398111402,-0.5258449668,0,7,-7,7,-7
0,58,1.789307336,0.7395834572,0,7,-7,7,-7
0,59,1.471653891,-0.4163969086,0,7,-7,7,-7
0,60,1.459949014,2.739634766,0,7,-7,7,-7
0,61,2.109378228,2.155216074,0,7,-7,7,-7
0,62,2.988170677,2.190694408,0,7,-7,7,-7
0,63,2.600008947,2.637667222,0,7,-7,7,-7
0,64,2.259717715,2.006971933,0,7,-7,7,-7
0,65,2.49198168,2.631203697,0,7,-7,7,-7
0,66,2.991358028,2.015908264,0,7,-7,7,-7
0,67,2.398111402,1.474155033,0,7,-7,7,-7
0,68,1.789307336,2.739583457,0,7,-7,7,-7
0,69,1.471653891,1.583603091,0,7,-7,7,-7
0,70,1.459949014,4.739634766,0,7,-7,7,-7
0,71,2.109378228,4.155216074,0,7,-7,7,-7
0,72,2.988170677,4.190694408,0,7,-7,7,-7
0,73,2.600008947,4.637667222,0,7,-7,7,-7
0,74,2.259717715,4.006971933,0,7,-7,7,-7
0,75,2.49198168,4.631203697,0,7,-7,7,-7
0,76,2.991358028,4.015908264,0,7,-7,7,-7
0,77,2.398111402,3.474155033,0,7,-7,7,-7
0,78,1.789307336,4.739583457,0,7,-7,7,-7
0,79,1.471653891,3.583603091,0,7,-7,7,-7
0,80,3.459949014,-3.260365234,0,7,-7,7,-7
0,81,4.109378228,-3.844783926,0,7,-7,7,-7
0,82,4.988170677,-3.809305592,0,7,-7,7,-7
0,83,4.600008947,-3.362332778,0,7,-7,7,-7
0,84,4.259717715,-3.993028067,0,7,-7,7,-7
0,85,4.49198168,-3.368796303,0,7,-7,7,-7
0,86,4.991358028,-3.984091736,0,7,-7,7,-7
