step,site_index,x,y,is_removed,x_max,x_min,y_max,y_min
0,0,-0.7023199924,0.4802531197,0,7,-7,7,-7
0,1,0.06219168971,-0.2402714523,0,7,-7,7,-7
0,2,0.3103557291,-0.2190985522,0,7,-7,7,-7
0,3,0.3877757668,-0.2596150262,0,7,-7,7,-7
0,4,0.1570935181,0.3236853243,0,7,-7,7,-7
0,5,-0.6930933435,-0.598850297,0,7,-7,7,-7
0,6,-0.02292686723,0.9858561012,0,7,-7,7,-7
0,7,0.5749264087,-0.7043429621,0,7,-7,7,-7
0,8,-0.8361931904,-0.5359881841,0,7,-7,7,-7
0,9,-0.3763995711,-0.6448930424,0,7,-7,7,-7
0,10,-0.7023199924,2.48025312,0,7,-7,7,-7
0,11,0.06219168971,1.759728548,0,7,-7,7,-7
0,12,0.3103557291,1.780901448,0,7,-7,7,-7
0,13,0.3877757668,1.740384974,0,7,-7,7,-7
0,14,0.1570935181,2.323685324,0,7,-7,7,-7
0,15,-0.6930933435,1.401149703,0,7,-7,7,-7
0,16,-0.02292686723,2.985856101,0,7,-7,7,-7
0,17,0.5749264087,1.295657038,0,7,-7,7,-7
0,18,-0.8361931904,1.464011816,0,7,-7,7,-7
0,19,-0.3763995711,1.355106958,0,7,-7,7,-7
0,20,-0.7023199924,4.48025312,0,7,-7,7,-7
0,21,0.06219168971,3.759728548,0,7,-7,7,-7
0,22,0.3103557291,3.780901448,0,7,-7,7,-7
0,23,0.3877757668,3.740384974,0,7,-7,7,-7
0,24,0.1570935181,4.323685324,0,7,-7,7,-7
0,25,-0.6930933435,3.401149703,0,7,-7,7,-7
0,26,-0.02292686723,4.985856101,0,7,-7,7,-7
0,27,0.5749264087,3.295657038,0,7,-7,7,-7
0,28,-0.8361931904,3.464011816,0,7,-7,7,-7
0,29,-0.3763995711,3.355106958,0,7,-7,7,-7
0,30,1.297680008,-3.51974688,0,7,-7,7,-7
0,31,2.06219169,-4.240271452,0,7,-7,7,-7
0,32,2.310355729,-4.219098552,0,7,-7,7,-7
0,33,2.387775767,-4.259615026,0,7,-7,7,-7
0,34,2.157093518,-3.676314676,0,7,-7,7,-7
0,35,1.306906657,-4.598850297,0,7,-7,7,-7
0,36,1.977073133,-3.014143899,0,7,-7,7,-7
0,37,2.574926409,-4.704342962,0,7,-7,7,-7
0,38,1.16380681,-4.535988184,0,7,-7,7,-7
0,39,1.623600429,-4.644893042,0,7,-7,7,-7
0,40,1.297680008,-1.51974688,0,7,-7,7,-7
0,41,2.06219169,-2.240271452,0,7,-7,7,-7
0,42,2.310355729,-2.219098552,0,7,-7,7,-7
0,43,2.387775767,-2.259615026,0,7,-7,7,-7
0,44,2.157093518,-1.676314676,0,7,-7,7,-7
0,45,1.306906657,-2.598850297,0,7,-7,7,-7
0,46,1.977073133,-1.014143899,0,7,-7,7,-7
0,47,2.574926409,-2.704342962,0,7,-7,7,-7
0,48,1.16380681,-2.535988184,0,7,-7,7,-7
0,49,1.623600429,-2.644893042,0,7,-7,7,-7
0,50,1.297680008,0.4802531197,0,7,-7,7,-7
0,51,2.06219169,-0.2402714523,0,7,-7,7,-7
0,52,2.310355729,-0.2190985522,0,7,-7,7,-7
