step,site_index,x,y,is_removed,x_max,x_min,y_max,y_min
0,0,0.7885919678,0.2572477799,0,7,-7,7,-7
0,1,-0.7916136068,0.9517052874,0,7,-7,7,-7
0,2,0.3429129629,0.01525256174,0,7,-7,7,-7
0,3,-0.9686402382,-0.569001111,0,7,-7,7,-7
0,4,-0.5303488076,-0.6172708063,0,7,-7,7,-7
0,5,-0.1384125642,0.09594502398,0,7,-7,7,-7
0,6,-0.9698747458,-0.9237663227,0,7,-7,7,-7
0,7,-0.9504057043,0.843705271,0,7,-7,7,-7
0,8,0.0409838727,0.2954455897,0,7,-7,7,-7
0,9,-0.8167083431,0.04244068407,0,7,-7,7,-7
0,10,0.7885919678,2.25724778,0,7,-7,7,-7
0,11,-0.7916136068,2.951705287,0,7,-7,7,-7
0,12,0.3429129629,2.015252562,0,7,-7,7,-7
0,13,-0.9686402382,1.430998889,0,7,-7,7,-7
0,14,-0.5303488076,1.382729194,0,7,-7,7,-7
0,15,-0.1384125642,2.095945024,0,7,-7,7,-7
0,16,-0.9698747458,1.076233677,0,7,-7,7,-7
0,17,-0.9504057043,2.843705271,0,7,-7,7,-7
0,18,0.0409838727,2.29544559,0,7,-7,7,-7
0,19,-0.8167083431,2.042440684,0,7,-7,7,-7
0,20,0.7885919678,4.25724778,0,7,-7,7,-7
0,21,-0.7916136068,4.951705287,0,7,-7,7,-7
0,22,0.3429129629,4.015252562,0,7,-7,7,-7
0,23,-0.9686402382,3.430998889,0,7,-7,7,-7
0,24,-0.5303488076,3.382729194,0,7,-7,7,-7
0,25,-0.1384125642,4.095945024,0,7,-7,7,-7
0,26,-0.9698747458,3.076233677,0,7,-7,7,-7
0,27,-0.9504057043,4.843705271,0,7,-7,7,-7
0,28,0.0409838727,4.29544559,0,7,-7,7,-7
0,29,-0.8167083431,4.042440684,0,7,-7,7,-7
0,30,2.788591968,-3.74275222,0,7,-7,7,-7
0,31,1.208386393,-3.048294713,0,7,-7,7,-7
0,32,2.342912963,-3.984747438,0,7,-7,7,-7
0,33,1.031359762,-4.569001111,0,7,-7,7,-7
0,34,1.469651192,-4.617270806,0,7,-7,7,-7
0,35,1.861587436,-3.904054976,0,7,-7,7,-7
0,36,1.030125254,-4.923766323,0,7,-7,7,-7
0,37,1.049594296,-3.156294729,0,7,-7,7,-7
0,38,2.040983873,-3.70455441,0,7,-7,7,-7
0,39,1.183291657,-3.957559316,0,7,-7,7,-7
0,40,2.788591968,-1.74275222,0,7,-7,7,-7
0,41,1.208386393,-1.048294713,0,7,-7,7,-7
0,42,2.342912963,-1.984747438,0,7,-7,7,-7
0,43,1.031359762,-2.569001111,0,7,-7,7,-7
0,44,1.469651192,-2.617270806,0,7,-7,7,-7
0,45,1.861587436,-1.904054976,0,7,-7,7,-7
0,46,1.030125254,-2.923766323,0,7,-7,7,-7
0,47,1.049594296,-1.156294729,0,7,-7,7,-7
0,48,2.040983873,-1.70455441,0,7,-7,7,-7
0,49,1.183291657,-1.957559316,0,7,-7,7,-7
0,50,2.788591968,0.2572477799,0,7,-7,7,-7
0,51,1.208386393,0.9517052874,0,7,-7,7,-7
0,52,2.342912963,0.01525256174,0,7,-7,7,-7
0,53,1.031359762,-0.569001111,0,7,-7,7,-7
0,54,1.469651192,-0.6172708063,0,7,-7,7,-7
0,55,1.861587436,0.09594502398,0,7,-7,7,-7
0,56,1.030125254,-0.9237663227,0,7,-7,7,-7
0,57,1.049594296,0.843705271,0,7,-7,7,-7
0,58,2.040983873,0.2954455897,0,7,-7,7,-7
0,59,1.183291657,0.04244068407,0,7,-7,7,-7
0,60,2.788591968,2.25724778,0,7,-7,7,-7
0,61,1.208386393,2.951705287,0,7,-7,7,-7
0,62,2.342912963,2.015252562,0,7,-7,7,-7
0,63,1.031359762,1.430998889,0,7,-7,7,-7
0,64,1.469651192,1.382729194,0,7,-7,7,-7
0,65,1.861587436,2.095945024,0,7,-7,7,-7
0,66,1.030125254,1.076233677,0,7,-7,7,-7
0,67,1.049594296,2.843705271,0,7,-7,7,-7
0,68,2.040983873,2.29544559,0,7,-7,7,-7
0,69,1.183291657,2.042440684,0,7,-7,7,-7
0,70,2.788591968,4.25724778,0,7,-7,7,-7
0,71,1.208386393,4.951705287,0,7,-7,7,-7
0,72,2.342912963,4.015252562,0,7,-7,7,-7
0,73,1.031359762,3.430998889,0,7,-7,7,-7
0,74,1.469651192,3.382729194,0,7,-7,7,-7
0,75,1.861587436,4.095945024,0,7,-7,7,-7
0,76,1.030125254,3.076233677,0,7,-7,7,-7
0,77,1.049594296,4.843705271,0,7,-7,7,-7
0,78,2.040983873,4.29544559,0,7,-7,7,-7
0,79,1.183291657,4.042440684,0,7,-7,7,-7
0,80,4.788591968,-3.74275222,0,7,-7,7,-7
0,81,3.208386393,-3.048294713,0,7,-7,7,-7
0,82,4.342912963,-3.984747438,0,7,-7,7,-7
0,83,3.031359762,-4.569001111,0,7,-7,7,-7
0,84,3.469651192,-4.617270806,0,7,-7,7,-7
0,85,3.861587436,-3.904054976,0,7,-7,7,-7
0,86,3.030125254,-4.923766323,0,7,-7,7,-7
0,87,3.049594296,-3.156294729,0,7,-7,7,-7
0,88,4.040983873,-3.70455441,0,7,-7,7,-7
0,89,3.183291657,-3.957559316,0,7,-7,7,-7
0,90,4.788591968,-1.74275222,0,7,-7,7,-7
0,91,3.208386393,-1.048294713,0,7,-7,7,-7
0,92,4.342912963,-1.984747438,0,7,-7,7,-7
0,93,3.031359762,-2.569001111,0,7,-7,7,-7
0,94,3.469651192,-2.617270806,0,7,-7,7,-7
0,95,3.861587436,-1.904054976,0,7,-7,7,-7
0,96,3.030125254,-2.923766323,0,7,-7,7,-7
0,97,3.049594296,-1.156294729,0,7,-7,7,-7
0,98,4.040983873,-1.70455441,0,7,-7,7,-7
0,99,3.183291657,-1.957559316,0,7,-7,7,-7
0,100,4.788591968,0.2572477799,0,7,-7,7,-7
0,101,3.208386393,0.9517052874,0,7,-7,7,-7
0,102,4.342912963,0.01525256174,0,7,-7,7,-7
0,103,3.031359762,-0.569001111,0,7,-7,7,-7
0,104,3.469651192,-0.6172708063,0,7,-7,7,-7
0,105,3.861587436,0.09594502398,0,7,-7,7,-7
0,106,3.030125254,-0.9237663227,0,7,-7,7,-7
0,107,3.049594296,0.843705271,0,7,-7,7,-7
0,108,4.040983873,0.2954455897,0,7,-7,7,-7
0,109,3.183291657,0.04244068407,0,7,-7,7,-7
0,110,4.788591968,2.25724778,0,7,-7,7,-7
0,111,3.208386393,2.951705287,0,7,-7,7,-7
0,112,4.342912963,2.015252562,0,7,-7,7,-7
0,113,3.031359762,1.430998889,0,7,-7,7,-7
0,114,3.469651192,1.382729194,0,7,-7,7,-7
0,115,3.861587436,2.095945024,0,7,-7,7,-7
0,116,3.030125254,1.076233677,0,7,-7,7,-7
0,117,3.049594296,2.843705271,0,7,-7,7,-7
0,118,4.040983873,2.29544559,0,7,-7,7,-7
0,119,3.183291657,2.042440684,0,7,-7,7,-7
0,120,4.788591968,4.25724778,0,7,-7,7,-7
0,121,3.208386393,4.951705287,0,7,-7,7,-7
0,122,4.342912963,4.015252562,0,7,-7,7,-7
0,123,3.031359762,3.430998889,0,7,-7,7,-7
0,124,3.469651192,3.382729194,0,7,-7,7,-7
0,125,3.861587436,4.095945024,0,7,-7,7,-7
0,126,3.030125254,3.076233677,0,7,-7,7,-7
0,127,3.049594296,4.843705271,0,7,-7,7,-7
0,128,4.040983873,4.29544559,0,7,-7,7,-7
0,129,3.183291657,4.042440684,0,7,-7,7,-7
0,130,0.7885919678,-1.74275222,0,7,-7,7,-7
0,131,-0.7916136068,-1.048294713,0,7,-7,7,-7
0,132,0.3429129629,-1.984747438,0,7,-7,7,-7
0,133,-0.9686402382,-2.569001111,0,7,-7,7,-7
0,134,-0.5303488076,-2.617270806,0,7,-7,7,-7
0,135,-0.1384125642,-1.904054976,0,7,-7,7,-7
0,136,-0.9698747458,-2.923766323,0,7,-7,7,-7
0,137,-0.9504057043,-1.156294729,0,7,-7,7,-7
0,138,0.0409838727,-1.70455441,0,7,-7,7,-7
0,139,-0.8167083431,-1.957559316,0,7,-7,7,-7
0,140,0.7885919678,-3.74275222,0,7,-7,7,-7
0,141,-0.7916136068,-3.048294713,0,7,-7,7,-7
0,142,0.3429129629,-3.984747438,0,7,-7,7,-7
0,143,-0.9686402382,-4.569001111,0,7,-7,7,-7
0,144,-0.5303488076,-4.617270806,0,7,-7,7,-7
0,145,-0.1384125642,-3.904054976,0,7,-7,7,-7
0,146,-0.9698747458,-4.923766323,0,7,-7,7,-7
0,147,-0.9504057043,-3.156294729,0,7,-7,7,-7
0,148,0.0409838727,-3.70455441,0,7,-7,7,-7
0,149,-0.8167083431,-3.957559316,0,7,-7,7,-7
0,150,-1.211408032,4.25724778,0,7,-7,7,-7
0,151,-2.791613607,4.951705287,0,7,-7,7,-7
0,152,-1.657087037,4.015252562,0,7,-7,7,-7
0,153,-2.968640238,3.430998889,0,7,-7,7,-7
0,154,-2.530348808,3.382729194,0,7,-7,7,-7
0,155,-2.138412564,4.095945024,0,7,-7,7,-7
0,156,-2.969874746,3.076233677,0,7,-7,7,-7
0,157,-2.950405704,4.843705271,0,7,-7,7,-7
0,158,-1.959016127,4.29544559,0,7,-7,7,-7
0,159,-2.816708343,4.042440684,0,7,-7,7,-7
0,160,-1.211408032,2.25724778,0,7,-7,7,-7
0,161,-2.791613607,2.951705287,0,7,-7,7,-7
0,162,-1.657087037,2.015252562,0,7,-7,7,-7
0,163,-2.968640238,1.430998889,0,7,-7,7,-7
0,164,-2.530348808,1.382729194,0,7,-7,7,-7
0,165,-2.138412564,2.095945024,0,7,-7,7,-7
0,166,-2.969874746,1.076233677,0,7,-7,7,-7
