epoch,global_loss,test_loss
0,17.13851276775728,4.275163403898477
1,8.56281807311961,3.4079203289747237
2,7.933886364862003,3.344551399797201
3,8.340013640100192,3.052022387832403
4,9.185740049652969,2.746585463732481
5,8.17389193522236,2.868374628201127
6,7.653126611792944,2.79560257807374
7,7.348434654394908,2.439033187627792
8,7.114009950611026,2.7300558799505232
9,6.647372909372665,2.5958825169503688
10,6.189884304674283,2.4238094320893286
11,5.953129804290265,2.320836231969297
12,5.638217132256632,2.4388198475539684
13,5.692183016952847,2.3266768728196623
14,5.61839081500945,3.0232739248871803
15,5.525395662784565,2.287903269007802
16,5.627300458026561,1.9812717724591493
17,5.30909405733374,2.384140028208494
18,5.152257764285708,2.1390786653757097
19,5.094515748553959,2.0017408720776437
20,4.745555874418274,2.3999553778767586
21,5.076618467940746,2.140863554216921
22,4.713102799830864,1.815220965743065
23,4.495970903521561,1.751450870707631
24,4.250700312726567,1.5191018357127906
25,4.026691819590838,1.3510703745484351
26,4.943970941976677,1.4562973836809396
27,4.525072655081396,1.518452056273818
28,4.089450296999594,5.014115637540817
29,4.6169881955441205,1.285583473071456
30,4.124349146506942,1.7607194044440986
31,4.766413802462701,1.4199094234406948
32,3.9960189347867994,1.3410927636921406
33,3.813506408185919,1.609141486361623
34,4.35612073942879,1.3260504795610906
35,4.067265039089376,1.2052025822550059
36,3.9664167694334704,1.5204216891527176
37,4.220682734121731,3.5675237095355987
38,3.7172159876047064,1.5373326710239053
39,4.152577724447415,1.4564780585095287
40,3.439333288146023,1.3459527925029398
41,4.14097394536936,1.2342976630479097
42,4.224114446031786,1.9724702965468168
43,3.7093289889306456,1.3090715957432986
44,3.6873373088281074,1.3177048810571432
45,4.065818248270197,1.292314504534006
46,4.112908078887032,1.3479153115302325
47,3.9126989723649466,1.9656560508534313
48,3.6177030977910043,2.065235554650426
49,4.384903979407461,1.3800087800621987
50,4.167800452416137,2.077280876263976
51,4.1112764908783985,1.1470668786764144
52,3.8998480039170116,1.72675100594759
53,3.8177658091813695,1.3725995405763387
54,3.920403473299394,1.1575262524932624
55,3.714902475278418,1.6135425903648137
56,3.3865579779085238,1.3027761475741864
57,3.824138398911784,1.2999737691879272
58,3.906671469213001,1.1930657479166984
59,3.3953963790134165,1.3715636433660985
60,3.8321291055139906,1.6971295601129532
61,3.715612583572922,1.4981184436380863
62,3.799242082199216,1.2944873417168856
63,3.4231121280966117,1.3253890681266784
64,3.6092686548357538,1.1180430503934622
65,3.6670959261951572,1.237917048037052
66,3.641088669572844,1.6607896990329027
67,3.5344691800901367,1.5536319562420249
68,3.6421299841801162,1.5775832194834947
69,3.662863789512564,1.1450677926838397
70,4.061777746927516,1.608476160801947
71,3.2950546570584374,1.360313415452838
72,3.600371142325163,1.8266777830570937
73,2.8786892158492594,1.2663641005009412
74,3.653820048571556,1.2489007256925106
75,3.2804557341597786,1.2656779619678855
76,3.05582010729951,1.029408596791327
77,3.547385901057766,1.2730042852461338
78,3.1409569067934604,1.0429320818930865
79,2.674270046646754,1.2832925499603152
80,3.0492061527617595,1.2323451364785434
81,2.784002457304406,1.4277292884886266
82,3.5561177589162725,1.0919302325695752
83,2.7350942432431204,1.2231037022545934
84,3.534398142650848,1.4511555985361337
85,3.3282935760757706,1.2521707098931074
86,3.191266885966843,1.329494950734079
87,3.831254575622175,1.2255128933116795
88,3.4886769684098633,1.2733375907689333
89,3.2755557760670357,1.5869970506429671
90,3.303838851631177,1.9452472005784511
91,3.222326549292763,1.5751192177087068
92,3.6612630769118875,1.5002071481943131
93,3.7643436618176325,1.1322228211909533
94,2.7808054365867965,1.2774712055176496
95,3.2593073450811465,1.2717661603167654
96,4.79975678578767,1.2704177779331802
97,2.7074597062271986,1.143321457952261
98,4.001513439683935,1.2476718524843455
99,3.82031368194536,5.151918050348758
100,4.444602771498136,1.2637238206341863
101,3.310793340394586,1.2727808745205402
102,4.041657373512422,1.0869549982249738
103,3.3776215315511866,1.5762916193902492
104,3.1564589965147216,1.5286688666790724
105,3.269918744554161,1.2593193636089564
106,3.1455109562475534,1.2348164408653974
107,3.924213013044797,1.3421563000231982
108,3.2014723693160576,1.3370041415840388
109,2.8975143295724823,1.2614073902368546
110,2.6673988700071773,0.9954947516322136
111,3.4753965152309374,1.3055499466508627
112,3.244624653445719,1.0874620424956083
113,3.490617088450241,2.033331477418542
114,3.4215966032840304,1.5057001266628505
115,2.4881379574756584,1.0437270552664994
116,2.762007521782917,1.2799572182074188
117,3.4625816780236267,1.2599032094702125
118,3.354607277756176,1.5322630797326564
119,2.9199910137568357,1.1378755711764097
120,3.63264905189495,1.2387551224976778
121,2.5880988306804524,1.1162120240926743
122,2.6088172057062926,1.256585089750588
123,2.684197734207658,0.9830967906117439
124,3.986758700623694,1.3419446459785105
125,2.8447175900568844,1.173692414611578
126,3.576915649651618,1.2262666541337968
127,2.8937334194555975,1.1021510665863752
128,3.614969758253228,1.262082105129957
129,3.437470538078659,1.1814106829464435
130,2.91508081382331,1.0997832898050546
131,3.0074770712400105,2.1369154030829667
132,3.305085814510345,1.2114833032339811
133,2.612049463264423,1.2082014858350159
134,3.015569364364821,1.0207075162231922
135,2.351803180081958,1.0666862871497869
136,2.638601891173172,1.1049093272536994
137,3.640587443472627,1.0475676365196704
138,3.3818952223495344,1.1067909730225802
139,2.326051149472319,1.1270193313062191
140,2.300238868012328,0.9580816219002009
141,2.4576339469599358,1.0768867725133895
142,3.0775035707232417,1.1592152887582778
143,3.261375835039559,1.306069647744298
144,2.593369999354249,1.0152163594216108
145,3.006021631474435,0.9752599307894707
146,2.517415309240783,1.0532781183719635
147,2.312538274430089,1.08510546348989
148,3.156843289033853,1.0784841154515743
149,2.4787889410514676,1.9116730254888534
150,2.6420732721682834,1.1526216050237417
151,2.438201532438703,1.1331227643042803
152,2.31171261161878,1.0066174835711719
153,3.0694731720135255,1.0148917616531252
154,2.557949490850054,1.3282501501590014
155,2.614382902682098,1.1196856128424406
156,2.3615757169857834,1.1469170589745046
157,2.9670572056907765,1.0780176663771273
158,2.657685814096976,1.2433348422124981
