step,site_index,x,y
5,201,-4.564407,4.5791216
5,202,-3.9193962,4.7008963
5,203,-3.0648987,4.0527287
5,204,-4.0694137,3.1814573
5,205,-3.3557122,3.077477
5,206,-4.833336,3.2494073
5,207,-3.5869963,4.651708
5,208,-4.3933253,4.4749475
5,209,-3.3122532,4.034852
5,210,-3.5267527,2.316172
5,211,-4.564407,2.579121
5,212,-3.9193962,2.700897
5,213,-3.0648987,2.0527282
5,214,-4.0694137,1.1814576
5,215,-3.3557122,1.0774772
5,216,-4.833336,1.2494072
5,217,-3.5869963,2.6517081
5,218,-4.3933253,2.4749472
5,219,-3.3122532,2.034852
5,220,-3.5267527,0.31617177
5,221,-4.564407,0.57912135
5,222,-3.9193962,0.70089674
5,223,-3.0648987,0.052728295
5,224,-4.0694137,-0.8185425
5,225,-3.3557122,-0.9225227
5,226,-4.833336,-0.7505927
5,227,-3.5869963,0.6517082
5,228,-4.3933253,0.474947
5,229,-3.3122532,0.034852117
5,230,-3.5267527,-1.6838284
5,231,-4.564407,-1.4208785
5,232,-3.9193962,-1.2991034
5,233,-3.0648987,-1.9472717
5,234,-4.0694137,-2.8185427
5,235,-3.3557122,-2.922523
5,236,-4.833336,-2.7505927
5,237,-3.5869963,-1.3482916
5,238,-4.3933253,-1.525053
5,239,-3.3122532,-1.9651479
5,240,-3.5267527,-3.683828
5,241,-4.564407,-3.420879
5,242,-3.9193962,-3.299103
5,243,-3.0648987,-3.9472718
5,244,-4.0694137,-4.818543
5,245,-3.3557122,-4.9225225
5,246,-4.833336,-4.7505927
5,247,-3.5869963,-3.3482919
5,248,-4.3933253,-3.5250528
5,249,-3.3122532,-3.965148
6,0,0.47306073,0.31545606
6,1,-0.5644571,0.57950795
6,2,0.079884574,0.70132005
6,3,0.9354792,0.052301683
6,4,-0.06974954,-0.8185373
6,5,0.6442442,-0.92161536
6,6,-0.8329746,-0.7503575
6,7,0.41382983,0.6518666
6,8,-0.39355794,0.47452164
6,9,0.68760633,0.03421185
6,10,0.47306073,2.3154564
6,11,-0.5644571,2.5795076
6,12,0.079884574,2.7013204
6,13,0.9354792,2.0523014
6,14,-0.06974954,1.1814629
6,15,0.6442442,1.0783845
6,16,-0.8329746,1.2496424
6,17,0.41382983,2.6518664
6,18,-0.39355794,2.4745219
6,19,0.68760633,2.0342119
6,20,0.47306073,4.315456
6,21,-0.5644571,4.5795083
6,22,0.079884574,4.701319
6,23,0.9354792,4.0523024
6,24,-0.06974954,3.1814623
6,25,0.6442442,3.0783842
6,26,-0.8329746,3.2496426
6,27,0.41382983,4.6518664
6,28,-0.39355794,4.4745226
6,29,0.68760633,4.0342116
6,30,2.4730608,-3.6845436
6,31,1.4355427,-3.4204924
6,32,2.079884,-3.2986796
6,33,2.9354796,-3.9476986
6,34,1.9302503,-4.818538
6,35,2.6442442,-4.921615
6,36,1.1670251,-4.7503576
6,37,2.41383,-3.3481336
6,38,1.6064422,-3.5254781
6,39,2.6876063,-3.9657881
6,40,2.4730608,-1.6845442
6,41,1.4355427,-1.4204918
6,42,2.079884,-1.2986801
6,43,2.9354796,-1.9476984
6,44,1.9302503,-2.8185377
6,45,2.6442442,-2.9216158
6,46,1.1670251,-2.7503574
6,47,2.41383,-1.3481331
6,48,1.6064422,-1.5254784
6,49,2.6876063,-1.9657881
6,50,2.4730608,0.31545606
6,51,1.4355427,0.57950795
6,52,2.079884,0.70132005
6,53,2.9354796,0.052301683
6,54,1.9302503,-0.8185373
6,55,2.6442442,-0.92161536
6,56,1.1670251,-0.7503575
6,57,2.41383,0.6518666
6,58,1.6064422,0.47452164
6,59,2.6876063,0.03421185
6,60,2.4730608,2.3154564
6,61,1.4355427,2.5795076
6,62,2.079884,2.7013204
6,63,2.9354796,2.0523014
6,64,1.9302503,1.1814629
6,65,2.6442442,1.0783845
6,66,1.1670251,1.2496424
6,67,2.41383,2.6518664
6,68,1.6064422,2.4745219
6,69,2.6876063,2.0342119
6,70,2.4730608,4.315456
6,71,1.4355427,4.5795083
6,72,2.079884,4.701319
6,73,2.9354796,4.0523024
6,74,1.9302503,3.1814623
6,75,2.6442442,3.0783842
6,76,1.1670251,3.2496426
6,77,2.41383,4.6518664
6,78,1.6064422,4.4745226
6,79,2.6876063,4.0342116
6,80,4.4730606,-3.6845436
6,81,3.4355426,-3.4204924
6,82,4.0798845,-3.2986796
6,83,4.935479,-3.9476986
6,84,3.9302504,-4.818538
6,85,4.644244,-4.921615
6,86,3.1670253,-4.7503576
6,87,4.4138293,-3.3481336
6,88,3.6064417,-3.5254781
6,89,4.687607,-3.9657881
6,90,4.4730606,-1.6845442
6,91,3.4355426,-1.4204918
6,92,4.0798845,-1.2986801
6,93,4.935479,-1.9476984
6,94,3.9302504,-2.8185377
6,95,4.644244,-2.9216158
6,96,3.1670253,-2.7503574
6,97,4.4138293,-1.3481331
6,98,3.6064417,-1.5254784
6,99,4.687607,-1.9657881
6,100,4.4730606,0.31545606
6,101,3.4355426,0.57950795
6,102,4.0798845,0.70132005
6,103,4.935479,0.052301683
6,104,3.9302504,-0.8185373
6,105,4.644244,-0.92161536
6,106,3.1670253,-0.7503575
6,107,4.4138293,0.6518666
6,108,3.6064417,0.47452164
6,109,4.687607,0.03421185
6,110,4.4730606,2.3154564
6,111,3.4355426,2.5795076
6,112,4.0798845,2.7013204
6,113,4.935479,2.0523014
6,114,3.9302504,1.1814629
6,115,4.644244,1.0783845
6,116,3.1670253,1.2496424
6,117,4.4138293,2.6518664
6,118,3.6064417,2.4745219
6,119,4.687607,2.0342119
6,120,4.4730606,4.315456
6,121,3.4355426,4.5795083
6,122,4.0798845,4.701319
6,123,4.935479,4.0523024
6,124,3.9302504,3.1814623
6,125,4.644244,3.0783842
6,126,3.1670253,3.2496426
6,127,4.4138293,4.6518664
6,128,3.6064417,4.4745226
6,129,4.687607,4.0342116
6,130,0.47306073,-1.6845442
6,131,-0.5644571,-1.4204918
6,132,0.079884574,-1.2986801
6,133,0.9354792,-1.9476984
6,134,-0.06974954,-2.8185377
6,135,0.6442442,-2.9216158
6,136,-0.8329746,-2.7503574
6,137,0.41382983,-1.3481331
6,138,-0.39355794,-1.5254784
6,139,0.68760633,-1.9657881
6,140,0.47306073,-3.6845436
6,141,-0.5644571,-3.4204924
6,142,0.079884574,-3.2986796
6,143,0.9354792,-3.9476986
6,144,-0.06974954,-4.818538
6,145,0.6442442,-4.921615
6,146,-0.8329746,-4.7503576
6,147,0.41382983,-3.3481336
6,148,-0.39355794,-3.5254781
6,149,0.68760633,-3.9657881
6,150,-1.5269396,4.315456
6,151,-2.5644574,4.5795083
6,152,-1.9201154,4.701319
6,153,-1.0645206,4.0523024
6,154,-2.0697496,3.1814623
6,155,-1.3557559,3.0783842
6,156,-2.8329747,3.2496426
6,157,-1.5861702,4.6518664
6,158,-2.3935583,4.4745226
6,159,-1.312394,4.0342116
6,160,-1.5269396,2.3154564
6,161,-2.5644574,2.5795076
6,162,-1.9201154,2.7013204
6,163,-1.0645206,2.0523014
6,164,-2.0697496,1.1814629
6,165,-1.3557559,1.0783845
6,166,-2.8329747,1.2496424
6,167,-1.5861702,2.6518664
6,168,-2.3935583,2.4745219
6,169,-1.312394,2.0342119
6,170,-1.5269396,0.31545606
6,171,-2.5644574,0.57950795
6,172,-1.9201154,0.70132005
6,173,-1.0645206,0.052301683
6,174,-2.0697496,-0.8185373
6,175,-1.3557559,-0.92161536
6,176,-2.8329747,-0.7503575
6,177,-1.5861702,0.6518666
6,178,-2.3935583,0.47452164
6,179,-1.312394,0.03421185
6,180,-1.5269396,-1.6845442
6,181,-2.5644574,-1.4204918
6,182,-1.9201154,-1.2986801
6,183,-1.0645206,-1.9476984
6,184,-2.0697496,-2.8185377
6,185,-1.3557559,-2.9216158
6,186,-2.8329747,-2.7503574
6,187,-1.5861702,-1.3481331
6,188,-2.3935583,-1.5254784
6,189,-1.312394,-1.9657881
6,190,-1.5269396,-3.6845436
6,191,-2.5644574,-3.4204924
6,192,-1.9201154,-3.2986796
6,193,-1.0645206,-3.9476986
6,194,-2.0697496,-4.818538
6,195,-1.3557559,-4.921615
6,196,-2.8329747,-4.7503576
6,197,-1.5861702,-3.3481336
6,198,-2.3935583,-3.5254781
6,199,-1.312394,-3.9657881
6,200,-3.5269392,4.315456
6,201,-4.564457,4.5795083
6,202,-3.920116,4.701319
6,203,-3.0645204,4.0523024
6,204,-4.0697484,3.1814623
6,205,-3.3557558,3.0783842
6,206,-4.832975,3.2496426
6,207,-3.58617,4.6518664
6,208,-4.3935566,4.4745226
6,209,-3.3123937,4.0342116
6,210,-3.5269392,2.3154564
6,211,-4.564457,2.5795076
6,212,-3.920116,2.7013204
6,213,-3.0645204,2.0523014
6,214,-4.0697484,1.1814629
6,215,-3.3557558,1.0783845
6,216,-4.832975,1.2496424
6,217,-3.58617,2.6518664
6,218,-4.3935566,2.4745219
6,219,-3.3123937,2.0342119
6,220,-3.5269392,0.31545606
6,221,-4.564457,0.57950795
6,222,-3.920116,0.70132005
6,223,-3.0645204,0.052301683
6,224,-4.0697484,-0.8185373
6,225,-3.3557558,-0.92161536
6,226,-4.832975,-0.7503575
6,227,-3.58617,0.6518666
6,228,-4.3935566,0.47452164
6,229,-3.3123937,0.03421185
6,230,-3.5269392,-1.6845442
6,231,-4.564457,-1.4204918
6,232,-3.920116,-1.2986801
6,233,-3.0645204,-1.9476984
6,234,-4.0697484,-2.8185377
6,235,-3.3557558,-2.9216158
6,236,-4.832975,-2.7503574
6,237,-3.58617,-1.3481331
6,238,-4.3935566,-1.5254784
6,239,-3.3123937,-1.9657881
6,240,-3.5269392,-3.6845436
6,241,-4.564457,-3.4204924
6,242,-3.920116,-3.2986796
6,243,-3.0645204,-3.9476986
6,244,-4.0697484,-4.818538
6,245,-3.3557558,-4.921615
6,246,-4.832975,-4.7503576
6,247,-3.58617,-3.3481336
6,248,-4.3935566,-3.5254781
6,249,-3.3123937,-3.9657881
7,0,0.4728662,0.31455848
7,1,-0.56452435,0.57996666
7,2,0.07905326,0.70182836
7,3,0.9359125,0.051786743
7,4,-0.07014085,-0.8185039
7,5,0.6441781,-0.92055357
7,6,-0.83256924,-0.7500716
7,7,0.41480052,0.6520514
7,8,-0.39382246,0.47402364
7,9,0.6874361,0.033448335
7,10,0.4728662,2.314559
7,11,-0.56452435,2.5799663
7,12,0.07905326,2.701829
7,13,0.9359125,2.0517864
7,14,-0.07014085,1.1814964
7,15,0.6441781,1.0794462
7,16,-0.83256924,1.2499284
7,17,0.41480052,2.652051
7,18,-0.39382246,2.4740238
7,19,0.6874361,2.0334485
7,20,0.4728662,4.3145585
7,21,-0.56452435,4.579967
7,22,0.07905326,4.701827
7,23,0.9359125,4.051788
7,24,-0.07014085,3.1814954
7,25,0.6441781,3.0794458
7,26,-0.83256924,3.2499287
7,27,0.41480052,4.652051
7,28,-0.39382246,4.4740252
7,29,0.6874361,4.033448
7,30,2.4728663,-3.685441
7,31,1.4354753,-3.4200337
7,32,2.0790524,-3.298171
7,33,2.935913,-3.9482136
7,34,1.9298589,-4.8185053
7,35,2.6441782,-4.920553
7,36,1.1674303,-4.750072
7,37,2.414801,-3.347949
7,38,1.6061777,-3.5259762
7,39,2.687436,-3.9665515
7,40,2.4728663,-1.685442
7,41,1.4354753,-1.420033
7,42,2.0790524,-1.2981718
7,43,2.935913,-1.9482133
7,44,1.9298589,-2.8185046
7,45,2.6441782,-2.9205542
7,46,1.1674303,-2.7500713
7,47,2.414801,-1.3479482
7,48,1.6061777,-1.5259763
7,49,2.687436,-1.9665517
7,50,2.4728663,0.31455848
7,51,1.4354753,0.57996666
7,52,2.0790524,0.70182836
7,53,2.935913,0.051786743
7,54,1.9298589,-0.8185039
7,55,2.6441782,-0.92055357
7,56,1.1674303,-0.7500716
7,57,2.414801,0.6520514
7,58,1.6061777,0.47402364
7,59,2.687436,0.033448335
7,60,2.4728663,2.314559
7,61,1.4354753,2.5799663
7,62,2.0790524,2.701829
7,63,2.935913,2.0517864
7,64,1.9298589,1.1814964
7,65,2.6441782,1.0794462
7,66,1.1674303,1.2499284
7,67,2.414801,2.652051
7,68,1.6061777,2.4740238
7,69,2.687436,2.0334485
7,70,2.4728663,4.3145585
7,71,1.4354753,4.579967
7,72,2.0790524,4.701827
7,73,2.935913,4.051788
7,74,1.9298589,3.1814954
7,75,2.6441782,3.0794458
7,76,1.1674303,3.2499287
7,77,2.414801,4.652051
7,78,1.6061777,4.4740252
7,79,2.687436,4.033448
7,80,4.472866,-3.685441
7,81,3.435475,-3.4200337
7,82,4.0790534,-3.298171
7,83,4.935912,-3.9482136
7,84,3.929859,-4.8185053
7,85,4.644178,-4.920553
7,86,3.1674306,-4.750072
7,87,4.4147997,-3.347949
7,88,3.606177,-3.5259762
7,89,4.6874366,-3.9665515
7,90,4.472866,-1.685442
7,91,3.435475,-1.420033
7,92,4.0790534,-1.2981718
7,93,4.935912,-1.9482133
7,94,3.929859,-2.8185046
7,95,4.644178,-2.9205542
7,96,3.1674306,-2.7500713
7,97,4.4147997,-1.3479482
7,98,3.606177,-1.5259763
7,99,4.6874366,-1.9665517
7,100,4.472866,0.31455848
7,101,3.435475,0.57996666
7,102,4.0790534,0.70182836
7,103,4.935912,0.051786743
7,104,3.929859,-0.8185039
7,105,4.644178,-0.92055357
7,106,3.1674306,-0.7500716
7,107,4.4147997,0.6520514
7,108,3.606177,0.47402364
7,109,4.6874366,0.033448335
7,110,4.472866,2.314559
7,111,3.435475,2.5799663
7,112,4.0790534,2.701829
7,113,4.935912,2.0517864
7,114,3.929859,1.1814964
7,115,4.644178,1.0794462
7,116,3.1674306,1.2499284
7,117,4.4147997,2.652051
7,118,3.606177,2.4740238
7,119,4.6874366,2.0334485
7,120,4.472866,4.3145585
7,121,3.435475,4.579967
7,122,4.0790534,4.701827
7,123,4.935912,4.051788
7,124,3.929859,3.1814954
7,125,4.644178,3.0794458
7,126,3.1674306,3.2499287
7,127,4.4147997,4.652051
7,128,3.606177,4.4740252
7,129,4.6874366,4.033448
7,130,0.4728662,-1.685442
7,131,-0.56452435,-1.420033
7,132,0.07905326,-1.2981718
7,133,0.9359125,-1.9482133
7,134,-0.07014085,-2.8185046
7,135,0.6441781,-2.9205542
7,136,-0.83256924,-2.7500713
7,137,0.41480052,-1.3479482
7,138,-0.39382246,-1.5259763
7,139,0.6874361,-1.9665517
7,140,0.4728662,-3.685441
7,141,-0.56452435,-3.4200337
7,142,0.07905326,-3.298171
7,143,0.9359125,-3.9482136
7,144,-0.07014085,-4.8185053
7,145,0.6441781,-4.920553
7,146,-0.83256924,-4.750072
7,147,0.41480052,-3.347949
7,148,-0.39382246,-3.5259762
7,149,0.6874361,-3.9665515
7,150,-1.5271343,4.3145585
7,151,-2.564525,4.579967
7,152,-1.9209466,4.701827
7,153,-1.0640873,4.051788
7,154,-2.070141,3.1814954
7,155,-1.3558221,3.0794458
7,156,-2.8325694,3.2499287
7,157,-1.5851995,4.652051
7,158,-2.393823,4.4740252
7,159,-1.3125644,4.033448
7,160,-1.5271343,2.314559
7,161,-2.564525,2.5799663
7,162,-1.9209466,2.701829
7,163,-1.0640873,2.0517864
7,164,-2.070141,1.1814964
7,165,-1.3558221,1.0794462
7,166,-2.8325694,1.2499284
7,167,-1.5851995,2.652051
7,168,-2.393823,2.4740238
7,169,-1.3125644,2.0334485
7,170,-1.5271343,0.31455848
7,171,-2.564525,0.57996666
7,172,-1.9209466,0.70182836
7,173,-1.0640873,0.051786743
7,174,-2.070141,-0.8185039
7,175,-1.3558221,-0.92055357
7,176,-2.8325694,-0.7500716
7,177,-1.5851995,0.6520514
7,178,-2.393823,0.47402364
7,179,-1.3125644,0.033448335
7,180,-1.5271343,-1.685442
7,181,-2.564525,-1.420033
7,182,-1.9209466,-1.2981718
7,183,-1.0640873,-1.9482133
7,184,-2.070141,-2.8185046
7,185,-1.3558221,-2.9205542
7,186,-2.8325694,-2.7500713
7,187,-1.5851995,-1.3479482
7,188,-2.393823,-1.5259763
7,189,-1.3125644,-1.9665517
7,190,-1.5271343,-3.685441
7,191,-2.564525,-3.4200337
7,192,-1.9209466,-3.298171
7,193,-1.0640873,-3.9482136
7,194,-2.070141,-4.8185053
7,195,-1.3558221,-4.920553
7,196,-2.8325694,-4.750072
7,197,-1.5851995,-3.347949
7,198,-2.393823,-3.5259762
7,199,-1.3125644,-3.9665515
7,200,-3.5271337,4.3145585
7,201,-4.564524,4.579967
7,202,-3.9209476,4.701827
7,203,-3.064087,4.051788
7,204,-4.0701394,3.1814954
7,205,-3.3558218,3.0794458
7,206,-4.8325696,3.2499287
7,207,-3.585199,4.652051
7,208,-4.3938203,4.4740252
7,209,-3.312564,4.033448
7,210,-3.5271337,2.314559
7,211,-4.564524,2.5799663
7,212,-3.9209476,2.701829
7,213,-3.064087,2.0517864
7,214,-4.0701394,1.1814964
7,215,-3.3558218,1.0794462
7,216,-4.8325696,1.2499284
7,217,-3.585199,2.652051
7,218,-4.3938203,2.4740238
7,219,-3.312564,2.0334485
7,220,-3.5271337,0.31455848
7,221,-4.564524,0.57996666
7,222,-3.9209476,0.70182836
7,223,-3.064087,0.051786743
7,224,-4.0701394,-0.8185039
7,225,-3.3558218,-0.92055357
7,226,-4.8325696,-0.7500716
7,227,-3.585199,0.6520514
7,228,-4.3938203,0.47402364
7,229,-3.312564,0.033448335
7,230,-3.5271337,-1.685442
7,231,-4.564524,-1.420033
7,232,-3.9209476,-1.2981718
7,233,-3.064087,-1.9482133
7,234,-4.0701394,-2.8185046
7,235,-3.3558218,-2.9205542
7,236,-4.8325696,-2.7500713
7,237,-3.585199,-1.3479482
7,238,-4.3938203,-1.5259763
7,239,-3.312564,-1.9665517
7,240,-3.5271337,-3.685441
7,241,-4.564524,-3.4200337
7,242,-3.9209476,-3.298171
7,243,-3.064087,-3.9482136
7,244,-4.0701394,-4.8185053
7,245,-3.3558218,-4.920553
7,246,-4.8325696,-4.750072
7,247,-3.585199,-3.347949
7,248,-4.3938203,-3.5259762
7,249,-3.312564,-3.9665515
8,0,0.47266945,0.31347603
8,1,-0.56460565,0.5804969
8,2,0.07811143,0.7024148
8,3,0.9364027,0.051189475
8,4,-0.07058794,-0.81844527
8,5,0.64409417,-0.91933566
8,6,-0.8321197,-0.7497387
8,7,0.4159242,0.6522526
8,8,-0.39411518,0.47346014
8,9,0.6872359,0.032562736
8,10,0.47266945,2.3134768
8,11,-0.56460565,2.5804965
8,12,0.07811143,2.7024157
8,13,0.9364027,2.0511892
8,14,-0.07058794,1.1815552
8,15,0.64409417,1.080664
8,16,-0.8321197,1.2502613
8,17,0.4159242,2.652252
8,18,-0.39411518,2.4734602
8,19,0.6872359,2.032563
8,20,0.47266945,4.313476
8,21,-0.56460565,4.5804973
8,22,0.07811143,4.702413
8,23,0.9364027,4.051191
8,24,-0.07058794,3.1815538
8,25,0.64409417,3.0806637
8,26,-0.8321197,3.2502618
8,27,0.4159242,4.6522517
8,28,-0.39411518,4.4734626
8,29,0.6872359,4.0325627
8,30,2.4726696,-3.6865232
8,31,1.4353939,-3.4195035
8,32,2.0781102,-3.2975843
8,33,2.9364035,-3.9488108
8,34,1.9294118,-4.818447
8,35,2.6440942,-4.9193354
8,36,1.1678796,-4.7497396
8,37,2.4159248,-3.347748
8,38,1.605885,-3.5265398
8,39,2.6872358,-3.967437
8,40,2.4726696,-1.6865246
8,41,1.4353939,-1.4195026
8,42,2.0781102,-1.2975852
8,43,2.9364035,-1.9488107
8,44,1.9294118,-2.8184462
8,45,2.6440942,-2.9193363
8,46,1.1678796,-2.7497382
8,47,2.4159248,-1.3477468
8,48,1.605885,-1.5265398
8,49,2.6872358,-1.9674373
8,50,2.4726696,0.31347603
8,51,1.4353939,0.5804969
8,52,2.0781102,0.7024148
8,53,2.9364035,0.051189475
8,54,1.9294118,-0.81844527
8,55,2.6440942,-0.91933566
8,56,1.1678796,-0.7497387
8,57,2.4159248,0.6522526
8,58,1.605885,0.47346014
8,59,2.6872358,0.032562736
8,60,2.4726696,2.3134768
8,61,1.4353939,2.5804965
8,62,2.0781102,2.7024157
8,63,2.9364035,2.0511892
8,64,1.9294118,1.1815552
8,65,2.6440942,1.080664
8,66,1.1678796,1.2502613
8,67,2.4159248,2.652252
8,68,1.605885,2.4734602
8,69,2.6872358,2.032563
8,70,2.4726696,4.313476
8,71,1.4353939,4.5804973
8,72,2.0781102,4.702413
8,73,2.9364035,4.051191
8,74,1.9294118,3.1815538
8,75,2.6440942,3.0806637
8,76,1.1678796,3.2502618
8,77,2.4159248,4.6522517
8,78,1.605885,4.4734626
8,79,2.6872358,4.0325627
8,80,4.472669,-3.6865232
8,81,3.4353936,-3.4195035
8,82,4.0781116,-3.2975843
8,83,4.936402,-3.9488108
8,84,3.9294116,-4.818447
8,85,4.644094,-4.9193354
8,86,3.16788,-4.7497396
8,87,4.415923,-3.347748
8,88,3.6058843,-3.5265398
8,89,4.6872363,-3.967437
8,90,4.472669,-1.6865246
8,91,3.4353936,-1.4195026
8,92,4.0781116,-1.2975852
8,93,4.936402,-1.9488107
8,94,3.9294116,-2.8184462
8,95,4.644094,-2.9193363
8,96,3.16788,-2.7497382
8,97,4.415923,-1.3477468
8,98,3.6058843,-1.5265398
8,99,4.6872363,-1.9674373
