step,site_index,x,y
5,0,0.29834318,0.04672248
5,1,-0.6186368,0.16867921
5,2,0.39013594,-0.7219633
5,3,0.7044891,0.1408719
5,4,0.8158461,0.48042944
5,5,-0.5574744,-0.17132564
5,6,0.12944178,-0.80183524
5,7,0.5650308,0.4502724
5,8,0.9578102,0.1780604
5,9,0.8111204,-0.22742762
5,10,0.29834318,2.0467227
5,11,-0.6186368,2.1686792
5,12,0.39013594,1.2780367
5,13,0.7044891,2.140872
5,14,0.8158461,2.4804296
5,15,-0.5574744,1.8286744
5,16,0.12944178,1.1981647
5,17,0.5650308,2.4502726
5,18,0.9578102,2.1780603
5,19,0.8111204,1.7725724
5,20,0.29834318,4.0467224
5,21,-0.6186368,4.168679
5,22,0.39013594,3.2780368
5,23,0.7044891,4.140872
5,24,0.8158461,4.4804287
5,25,-0.5574744,3.8286746
5,26,0.12944178,3.1981645
5,27,0.5650308,4.4502716
5,28,0.9578102,4.1780605
5,29,0.8111204,3.7725723
5,30,2.2983434,-3.9532773
5,31,1.3813632,-3.8313208
5,32,2.390136,-4.7219634
5,33,2.704489,-3.859128
5,34,2.815846,-3.5195704
5,35,1.4425257,-4.1713257
5,36,2.1294417,-4.8018355
5,37,2.5650308,-3.5497274
5,38,2.9578102,-3.8219397
5,39,2.81112,-4.227428
5,40,2.2983434,-1.9532776
5,41,1.3813632,-1.8313208
5,42,2.390136,-2.7219632
5,43,2.704489,-1.8591281
5,44,2.815846,-1.5195706
5,45,1.4425257,-2.1713254
5,46,2.1294417,-2.8018355
5,47,2.5650308,-1.5497276
5,48,2.9578102,-1.8219397
5,49,2.81112,-2.2274277
5,50,2.2983434,0.04672248
5,51,1.3813632,0.16867921
5,52,2.390136,-0.7219633
5,53,2.704489,0.1408719
5,54,2.815846,0.48042944
5,55,1.4425257,-0.17132564
5,56,2.1294417,-0.80183524
5,57,2.5650308,0.4502724
5,58,2.9578102,0.1780604
5,59,2.81112,-0.22742762
5,60,2.2983434,2.0467227
5,61,1.3813632,2.1686792
5,62,2.390136,1.2780367
5,63,2.704489,2.140872
5,64,2.815846,2.4804296
5,65,1.4425257,1.8286744
5,66,2.1294417,1.1981647
5,67,2.5650308,2.4502726
5,68,2.9578102,2.1780603
5,69,2.81112,1.7725724
5,70,2.2983434,4.0467224
5,71,1.3813632,4.168679
5,72,2.390136,3.2780368
5,73,2.704489,4.140872
5,74,2.815846,4.4804287
5,75,1.4425257,3.8286746
5,76,2.1294417,3.1981645
5,77,2.5650308,4.4502716
5,78,2.9578102,4.1780605
5,79,2.81112,3.7725723
5,80,4.298343,-3.9532773
5,81,3.3813634,-3.8313208
5,82,4.3901362,-4.7219634
5,83,4.704489,-3.859128
5,84,4.815847,-3.5195704
5,85,3.4425256,-4.1713257
5,86,4.129442,-4.8018355
5,87,4.56503,-3.5497274
5,88,4.9578104,-3.8219397
5,89,4.81112,-4.227428
5,90,4.298343,-1.9532776
5,91,3.3813634,-1.8313208
5,92,4.3901362,-2.7219632
5,93,4.704489,-1.8591281
5,94,4.815847,-1.5195706
5,95,3.4425256,-2.1713254
5,96,4.129442,-2.8018355
5,97,4.56503,-1.5497276
5,98,4.9578104,-1.8219397
5,99,4.81112,-2.2274277
5,100,4.298343,0.04672248
5,101,3.3813634,0.16867921
5,102,4.3901362,-0.7219633
5,103,4.704489,0.1408719
5,104,4.815847,0.48042944
5,105,3.4425256,-0.17132564
5,106,4.129442,-0.80183524
5,107,4.56503,0.4502724
5,108,4.9578104,0.1780604
5,109,4.81112,-0.22742762
5,110,4.298343,2.0467227
5,111,3.3813634,2.1686792
5,112,4.3901362,1.2780367
5,113,4.704489,2.140872
5,114,4.815847,2.4804296
5,115,3.4425256,1.8286744
5,116,4.129442,1.1981647
5,117,4.56503,2.4502726
5,118,4.9578104,2.1780603
5,119,4.81112,1.7725724
5,120,4.298343,4.0467224
5,121,3.3813634,4.168679
5,122,4.3901362,3.2780368
5,123,4.704489,4.140872
5,124,4.815847,4.4804287
5,125,3.4425256,3.8286746
5,126,4.129442,3.1981645
5,127,4.56503,4.4502716
5,128,4.9578104,4.1780605
5,129,4.81112,3.7725723
5,130,0.29834318,-1.9532776
5,131,-0.6186368,-1.8313208
5,132,0.39013594,-2.7219632
5,133,0.7044891,-1.8591281
5,134,0.8158461,-1.5195706
5,135,-0.5574744,-2.1713254
5,136,0.12944178,-2.8018355
5,137,0.5650308,-1.5497276
5,138,0.9578102,-1.8219397
5,139,0.8111204,-2.2274277
5,140,0.29834318,-3.9532773
5,141,-0.6186368,-3.8313208
5,142,0.39013594,-4.7219634
5,143,0.7044891,-3.859128
5,144,0.8158461,-3.5195704
5,145,-0.5574744,-4.1713257
5,146,0.12944178,-4.8018355
5,147,0.5650308,-3.5497274
5,148,0.9578102,-3.8219397
5,149,0.8111204,-4.227428
5,150,-1.7016568,4.0467224
5,151,-2.6186366,4.168679
5,152,-1.609864,3.2780368
5,153,-1.2955108,4.140872
5,154,-1.184154,4.4804287
5,155,-2.5574744,3.8286746
5,156,-1.8705583,3.1981645
5,157,-1.4349692,4.4502716
5,158,-1.0421897,4.1780605
5,159,-1.1888795,3.7725723
5,160,-1.7016568,2.0467227
5,161,-2.6186366,2.1686792
5,162,-1.609864,1.2780367
5,163,-1.2955108,2.140872
5,164,-1.184154,2.4804296
5,165,-2.5574744,1.8286744
5,166,-1.8705583,1.1981647
5,167,-1.4349692,2.4502726
5,168,-1.0421897,2.1780603
5,169,-1.1888795,1.7725724
5,170,-1.7016568,0.04672248
5,171,-2.6186366,0.16867921
5,172,-1.609864,-0.7219633
5,173,-1.2955108,0.1408719
5,174,-1.184154,0.48042944
5,175,-2.5574744,-0.17132564
5,176,-1.8705583,-0.80183524
5,177,-1.4349692,0.4502724
5,178,-1.0421897,0.1780604
5,179,-1.1888795,-0.22742762
5,180,-1.7016568,-1.9532776
5,181,-2.6186366,-1.8313208
5,182,-1.609864,-2.7219632
5,183,-1.2955108,-1.8591281
5,184,-1.184154,-1.5195706
5,185,-2.5574744,-2.1713254
5,186,-1.8705583,-2.8018355
5,187,-1.4349692,-1.5497276
5,188,-1.0421897,-1.8219397
5,189,-1.1888795,-2.2274277
5,190,-1.7016568,-3.9532773
5,191,-2.6186366,-3.8313208
5,192,-1.609864,-4.7219634
5,193,-1.2955108,-3.859128
5,194,-1.184154,-3.5195704
5,195,-2.5574744,-4.1713257
5,196,-1.8705583,-4.8018355
5,197,-1.4349692,-3.5497274
5,198,-1.0421897,-3.8219397
5,199,-1.1888795,-4.227428
5,200,-3.7016566,4.0467224
5,201,-4.6186366,4.168679
5,202,-3.609864,3.2780368
5,203,-3.295511,4.140872
5,204,-3.184154,4.4804287
5,205,-4.557474,3.8286746
5,206,-3.8705583,3.1981645
5,207,-3.4349692,4.4502716
5,208,-3.0421898,4.1780605
5,209,-3.18888,3.7725723
5,210,-3.7016566,2.0467227
5,211,-4.6186366,2.1686792
5,212,-3.609864,1.2780367
5,213,-3.295511,2.140872
5,214,-3.184154,2.4804296
5,215,-4.557474,1.8286744
5,216,-3.8705583,1.1981647
5,217,-3.4349692,2.4502726
5,218,-3.0421898,2.1780603
5,219,-3.18888,1.7725724
5,220,-3.7016566,0.04672248
5,221,-4.6186366,0.16867921
5,222,-3.609864,-0.7219633
5,223,-3.295511,0.1408719
5,224,-3.184154,0.48042944
